FacilityID,Company,Location,Product,TechID,TransitionYear,TransitionFraction,CapacityTransitioned_kt,EmissionsBefore_ktCO2,EmissionsAfter_ktCO2,AbatementMtCO2,AnnualCostUSD,CostPerTonCO2,FacilityAge_2025,EmissionIntensity
SK지오센트릭_울산_PP_1990,SK지오센트릭,울산,PP,EE_001,2025,1.0,400.0,142.04575951535656,101.56271805347995,0.04048304146187661,-2793329.8608694864,-69,35,0.3551143987883914
울산피피_울산_PP_2021,울산피피,울산,PP,EE_001,2025,1.0,600.0,213.06863927303488,152.34407708021996,0.06072456219281491,-4189994.791304229,-69,4,0.3551143987883914
폴리미래_여수_PP_1993,폴리미래,여수,PP,EE_001,2025,1.0,405.0,143.82133150929852,102.83225202914845,0.04098907948015007,-2828246.484130355,-69,32,0.3551143987883913
GS칼텍스_여수_PP_1987,GS칼텍스,여수,PP,EE_001,2025,1.0,730.0,259.2335111155257,185.35196044760087,0.07388155066792482,-5097826.996086813,-69,38,0.3551143987883913
효성화학_울산_TPA_1997,효성화학,울산,TPA,EE_001,2025,1.0,420.0,143.23354945188564,102.41198785809824,0.040821561593787394,-2816687.74997133,-69,28,0.3410322605997277
태광산업_울산_TPA_1980,태광산업,울산,TPA,EE_001,2025,1.0,1000.0,341.0322605997277,243.83806632880533,0.09719419427092237,-6706399.404693644,-69,45,0.3410322605997277
한화임팩트_울산_TPA_1995,한화임팩트,울산,TPA,EE_001,2025,1.0,1300.0,443.34193877964606,316.98948622744695,0.12635245255219912,-8718319.22610174,-69,30,0.3410322605997277
삼남석유화학_여수_TPA_1990,삼남석유화학,여수,TPA,EE_001,2025,1.0,1500.0,511.54839089959154,365.757099493208,0.14579129140638356,-10059599.107040465,-69,35,0.3410322605997277
한화임팩트_대산_TPA_1997,한화임팩트,대산,TPA,EE_001,2025,1.0,700.0,238.72258241980936,170.6866464301637,0.06803593598964565,-4694479.58328555,-69,28,0.3410322605997277
롯데케미칼_대산_벤젠_2011,롯데케미칼,대산,벤젠,EE_001,2025,1.0,240.0,77.56005516471033,55.4554394427679,0.022104615721942437,-1525218.4848140283,-69,14,0.3231668965196264
OCI_광양_벤젠_1995,OCI,광양,벤젠,EE_001,2025,1.0,200.0,64.63337930392527,46.21286620230657,0.018420513101618696,-1271015.4040116898,-69,30,0.3231668965196262
SK지오센트릭_울산_벤젠_1972,SK지오센트릭,울산,벤젠,EE_001,2025,1.0,603.0,194.86963860133463,139.33179159995427,0.055537847001380355,-3832111.4430952445,-69,53,0.3231668965196262
대한유화_온산_벤젠_2008,대한유화,온산,벤젠,EE_001,2025,1.0,210.0,67.86504826912152,48.52350951242189,0.01934153875669963,-1334566.1742122744,-69,17,0.3231668965196262
여천NCC_여수_벤젠_1979,여천NCC,여수,벤젠,EE_001,2025,1.0,457.0,147.6872717094692,105.59639927227049,0.04209087243719871,-2904270.198166711,-69,46,0.3231668965196262
LG화학_여수_벤젠_1992,LG화학,여수,벤젠,EE_001,2025,1.0,630.0,203.59514480736456,145.5705285372657,0.058024616270098875,-4003698.522636823,-69,33,0.3231668965196262
롯데케미칼_여수_벤젠_1992,롯데케미칼,여수,벤젠,EE_001,2025,1.0,235.0,75.94422068211217,54.300117787710214,0.02164410289440196,-1493443.0997137353,-69,33,0.3231668965196262
한화토탈에너지스_대산_벤젠_1991,한화토탈에너지스,대산,벤젠,EE_001,2025,1.0,1267.0,409.4524578903665,292.75850739161206,0.11669395049875442,-8051882.584414054,-69,34,0.3231668965196262
HD현대오일뱅크_대산_벤젠_1997,HD현대오일뱅크,대산,벤젠,EE_001,2025,1.0,338.0,109.23041102363366,78.09974388189808,0.031130667141735586,-2148016.0327797555,-69,28,0.3231668965196262
롯데케미칼_울산_벤젠_1986,롯데케미칼,울산,벤젠,EE_001,2025,1.0,110.0,35.5483586171589,25.417076411268614,0.010131282205890282,-699058.4722064295,-69,39,0.3231668965196262
SK인천석유화학_인천_벤젠_2006,SK인천석유화학,인천,벤젠,EE_001,2025,1.0,600.0,193.90013791177577,138.6385986069197,0.05526153930485608,-3813046.2120350697,-69,19,0.3231668965196261
울산아로마틱스_울산_벤젠_2014,울산아로마틱스,울산,벤젠,EE_001,2025,1.0,600.0,193.90013791177577,138.6385986069197,0.05526153930485608,-3813046.2120350697,-69,11,0.3231668965196261
HD현대케미칼_대산_벤젠_2016,HD현대케미칼,대산,벤젠,EE_001,2025,1.0,410.0,132.49842757304677,94.73637571472845,0.03776205185831832,-2605581.5782239637,-69,9,0.3231668965196261
LG화학_대산_벤젠_1991,LG화학,대산,벤젠,EE_001,2025,1.0,270.0,87.2550620602991,62.38736937311386,0.024867692687185233,-1715870.795415781,-69,34,0.3231668965196261
GS칼텍스_여수_벤젠_1990,GS칼텍스,여수,벤젠,EE_001,2025,1.0,930.0,300.5452137632524,214.88982784072547,0.0856553859225269,-5910221.628654356,-69,35,0.3231668965196261
S-Oil_온산_벤젠_1991,S-Oil,온산,벤젠,EE_001,2025,1.0,672.0,217.16815446118883,155.27523043975003,0.061892924021438804,-4270611.757479277,-69,34,0.3231668965196261
금호석유화학_울산_EPS_1973,금호석유화학,울산,EPS,EE_001,2025,1.0,80.0,25.131266229141225,17.968855353835977,0.0071624108753052486,-494206.35039606213,-69,52,0.3141408278642653
HDC현대EP_울산_EPS_1989,HDC현대EP,울산,EPS,EE_001,2025,1.0,80.0,25.131266229141225,17.968855353835977,0.0071624108753052486,-494206.35039606213,-69,36,0.3141408278642653
한국바스프_울산_EPS_1982,한국바스프,울산,EPS,EE_001,2025,1.0,85.0,26.70197036846255,19.091908813450726,0.007610061555011825,-525094.2472958158,-69,43,0.3141408278642653
SH에너지화학_군산_EPS_1973,SH에너지화학,군산,EPS,EE_001,2025,1.0,100.0,31.41408278642653,22.46106919229497,0.00895301359413156,-617757.9379950776,-69,52,0.3141408278642653
LG화학_여수_EPS_1984,LG화학,여수,EPS,EE_001,2025,1.0,90.0,28.272674507783872,20.21496227306547,0.0080577122347184,-555982.1441955697,-69,41,0.3141408278642652
롯데케미칼_여수_EPS_1989,롯데케미칼,여수,EPS,EE_001,2025,1.0,90.0,28.272674507783872,20.21496227306547,0.0080577122347184,-555982.1441955697,-69,36,0.3141408278642652
대한유화_울산_EG_2014,대한유화,울산,EG,EE_001,2025,1.0,200.0,57.38876213317998,41.03296492522369,0.016355797207956293,-1128550.0073489842,-69,11,0.2869438106658999
롯데케미칼_여수_EG_1979,롯데케미칼,여수,EG,EE_001,2025,1.0,400.0,114.77752426635996,82.06592985044738,0.032711594415912586,-2257100.0146979685,-69,46,0.2869438106658999
롯데케미칼_대산_EG_2005,롯데케미칼,대산,EG,EE_001,2025,1.0,730.0,209.46898178610695,149.7703219770665,0.05969865980904046,-4119207.526823792,-69,20,0.2869438106658999
한화토탈에너지스_대산_EG_1991,한화토탈에너지스,대산,EG,EE_001,2025,1.0,218.0,62.553750725166175,44.72593176849382,0.01782781895667235,-1230119.508010392,-69,34,0.2869438106658998
삼양이노켐_군산_BPA_2012,삼양이노켐,군산,BPA,EE_001,2025,1.0,180.0,41.19889728858001,29.45721156133471,0.011741685727245297,-810176.3151799255,-69,13,0.2288827627143333
금호피앤비화학_여수_Epoxy Resin_2019,금호피앤비화학,여수,Epoxy Resin,EE_001,2025,1.0,338.0,77.36237379744468,55.31409726517295,0.02204827653227173,-1521331.0807267493,-69,6,0.2288827627143333
국도화학_부산/익산/시흥_Epoxy Resin_1973,국도화학,부산/익산/시흥,Epoxy Resin,EE_001,2025,1.0,530.0,121.30786423859668,86.73512293059663,0.034572741308000046,-2385519.150252003,-69,52,0.2288827627143333
Bluecube케미칼_구미_Epoxy Resin_1990,Bluecube케미칼,구미,Epoxy Resin,EE_001,2025,1.0,52.0,11.901903661145337,8.509861117718916,0.0033920425434264202,-234050.93549642302,-69,35,0.2288827627143333
LG화학_여수_BPA_2005,LG화학,여수,BPA,EE_001,2025,1.0,330.0,75.53131169573001,54.004887862446964,0.021526423833283046,-1485323.2444965302,-69,20,0.2288827627143333
금호피앤비화학_여수_BPA_1991,금호피앤비화학,여수,BPA,EE_001,2025,1.0,450.0,102.99724322145002,73.64302890333677,0.02935421431811325,-2025440.7879498145,-69,34,0.2288827627143333
LG화학_대산_BPA_2013,LG화학,대산,BPA,EE_001,2025,1.0,165.0,37.76565584786501,27.002443931223485,0.010763211916641527,-742661.6222482654,-69,12,0.2288827627143333
금호피앤비화학_여수_아세톤_1980,금호피앤비화학,여수,아세톤,EE_001,2025,1.0,420.0,96.13076034002002,68.73349364311431,0.027397266696905703,-1890411.4020864936,-69,45,0.2288827627143333
LG화학_여수_아세톤_2005,LG화학,여수,아세톤,EE_001,2025,1.0,210.0,48.06538017001001,34.36674682155716,0.013698633348452852,-945205.7010432468,-69,20,0.2288827627143333
한화솔루션_여수_옥탄올_1997,한화솔루션,여수,옥탄올,EE_001,2025,1.0,152.0,34.79017993257867,24.87497865179375,0.009915201280784916,-684148.8883741592,-69,28,0.2288827627143333
LG화학_대산_아세톤_2013,LG화학,대산,아세톤,EE_001,2025,1.0,225.0,51.498621610725,36.82151445166838,0.014677107159056626,-1012720.3939749072,-69,12,0.2288827627143333
LG화학_여수_페놀_2005,LG화학,여수,페놀,EE_001,2025,1.0,350.0,80.10896695001668,57.27791136926193,0.02283105558075475,-1575342.8350720778,-69,20,0.2288827627143333
금호피앤비화학_여수_페놀_1980,금호피앤비화학,여수,페놀,EE_001,2025,1.0,680.0,155.6402786457467,111.28279923170889,0.044357479414037795,-3060666.079568608,-69,45,0.2288827627143333
LG화학_대산_페놀_2013,LG화학,대산,페놀,EE_001,2025,1.0,360.0,82.39779457716001,58.91442312266942,0.023483371454490594,-1620352.630359851,-69,12,0.2288827627143333
한국바스프_여수_MDI_1992,한국바스프,여수,MDI,EE_001,2025,1.0,250.0,57.22069067858334,40.91279383518709,0.01630789684339625,-1125244.8821943412,-69,33,0.2288827627143333
금호미쓰이화학_여수_MDI_1992,금호미쓰이화학,여수,MDI,EE_001,2025,1.0,610.0,139.61848525574337,99.82721695785652,0.039791268297886845,-2745597.5125541924,-69,33,0.2288827627143333
구다우케미칼_여수_MDI_2018,구다우케미칼,여수,MDI,EE_001,2025,1.0,30.0,6.866482881430002,4.9095352602224525,0.00195694762120755,-135029.38586332093,-69,7,0.2288827627143333
한화솔루션_여수_TDI_1981,한화솔루션,여수,TDI,EE_001,2025,1.0,150.0,34.332414407150004,24.547676301112254,0.009784738106037751,-675146.9293166049,-69,44,0.2288827627143333
한국바스프_여수_TDI_1988,한국바스프,여수,TDI,EE_001,2025,1.0,160.0,36.621242034293346,26.184188054519744,0.0104370539797736,-720156.7246043785,-69,37,0.2288827627143333
LG화학_나주_옥탄올_1982,LG화학,나주,옥탄올,EE_001,2025,1.0,125.0,28.61034533929167,20.456396917593544,0.008153948421698125,-562622.4410971706,-69,43,0.2288827627143333
금호석유화학_여수_PPG_1997,금호석유화학,여수,PPG,EE_001,2025,1.0,152.0,34.79017993257867,24.87497865179375,0.009915201280784916,-684148.8883741592,-69,28,0.2288827627143333
LG화학_나주_부탄올_1982,LG화학,나주,부탄올,EE_001,2025,1.0,55.0,12.588551949288336,9.000814643741162,0.003587737305547174,-247553.874082755,-69,43,0.2288827627143333
LXMMA_여수_PMMA_1991,LXMMA,여수,PMMA,EE_001,2025,1.0,120.0,27.46593152572001,19.63814104088981,0.0078277904848302,-540117.5434532837,-69,34,0.2288827627143333
코오롱인더스트리_여수_석유수지_2004,코오롱인더스트리,여수,석유수지,EE_001,2025,1.0,50.0,11.444138135716669,8.182558767037419,0.00326157936867925,-225048.97643886827,-69,21,0.2288827627143333
코오롱인더스트리_대산_석유수지_2014,코오롱인더스트리,대산,석유수지,EE_001,2025,1.0,87.0,19.91280035614701,14.237652254645113,0.005675148101501897,-391585.21900363086,-69,11,0.2288827627143333
OCI_포항_카본블랙(CB)_1981,OCI,포항,카본블랙(CB),EE_001,2025,1.0,40.0,9.155310508573336,6.546047013629936,0.0026092634949434,-180039.1811510946,-69,44,0.2288827627143333
오리온엔지니어드카본즈_여수_카본블랙(CB)_1979,오리온엔지니어드카본즈,여수,카본블랙(CB),EE_001,2025,1.0,170.0,38.91006966143667,27.820699807927223,0.011089369853509449,-765166.519892152,-69,46,0.2288827627143333
비틀라카본코리아_여수_카본블랙(CB)_1996,비틀라카본코리아,여수,카본블랙(CB),EE_001,2025,1.0,193.0,44.174373203866345,31.58467684076444,0.012589696363101904,-868689.0490540314,-69,29,0.2288827627143333
HD현대OCI_대산_카본블랙(CB)_2018,HD현대OCI,대산,카본블랙(CB),EE_001,2025,1.0,136.0,31.128055729149345,22.256559846341784,0.008871495882807562,-612133.2159137217,-69,7,0.2288827627143333
OCI_광양_카본블랙(CB)_1992,OCI,광양,카본블랙(CB),EE_001,2025,1.0,150.0,34.332414407150004,24.547676301112254,0.009784738106037751,-675146.9293166049,-69,33,0.2288827627143333
아케마_진해_PMMA_1999,아케마,진해,PMMA,EE_001,2025,1.0,100.0,22.888276271433337,16.365117534074837,0.0065231587373585,-450097.95287773653,-69,26,0.2288827627143333
롯데엠시시_여수_PMMA_2008,롯데엠시시,여수,PMMA,EE_001,2025,1.0,110.0,25.17710389857667,18.001629287482324,0.007175474611094348,-495107.74816551,-69,17,0.2288827627143333
한화솔루션_여수_부탄올_1997,한화솔루션,여수,부탄올,EE_001,2025,1.0,12.0,2.7465931525720007,1.9638141040889807,0.00078277904848302,-54011.75434532838,-69,28,0.2288827627143333
LXMMA_여수_MMA_2001,LXMMA,여수,MMA,EE_001,2025,1.0,260.0,59.50951830572668,42.54930558859458,0.016960212717132103,-1170254.6774821149,-69,24,0.2288827627143333
롯데케미칼_여수_MMA_2013,롯데케미칼,여수,MMA,EE_001,2025,1.0,50.0,11.444138135716669,8.182558767037419,0.00326157936867925,-225048.97643886827,-69,12,0.2288827627143333
롯데엠시시_여수_MMA_2009,롯데엠시시,여수,MMA,EE_001,2025,1.0,97.0,22.20162798329034,15.874164008052595,0.006327463975237745,-436595.0142914044,-69,16,0.2288827627143333
롯데엠시시_대산_MMA_1995,롯데엠시시,대산,MMA,EE_001,2025,1.0,90.0,20.599448644290003,14.728605780667355,0.0058708428636226485,-405088.15758996276,-69,30,0.2288827627143333
한국바스프_울산_PPG_1975,한국바스프,울산,PPG,EE_001,2025,1.0,119.0,27.23704876300567,19.474489865549057,0.007762558897456614,-535616.5639245064,-69,50,0.2288827627143333
KPX케미칼_울산_PPG_1990,KPX케미칼,울산,PPG,EE_001,2025,1.0,298.0,68.20706328887135,48.76805025154302,0.01943901303732833,-1341291.8995756547,-69,35,0.2288827627143333
피유코어_울산_PPG_1988,피유코어,울산,PPG,EE_001,2025,1.0,220.0,50.35420779715334,36.00325857496465,0.014350949222188696,-990215.49633102,-69,37,0.2288827627143333
코리아피티지_울산_MA_1992,코리아피티지,울산,MA,EE_001,2025,1.0,30.0,6.866482881430002,4.9095352602224525,0.00195694762120755,-135029.38586332093,-69,33,0.2288827627143333
OCI_군산_TDI_1990,OCI,군산,TDI,EE_001,2025,1.0,50.0,11.444138135716669,8.182558767037419,0.00326157936867925,-225048.97643886827,-69,35,0.2288827627143333
애경케미칼_울산_PA_1972,애경케미칼,울산,PA,EE_001,2025,1.0,210.0,48.06538017001001,34.36674682155716,0.013698633348452852,-945205.7010432468,-69,53,0.2288827627143333
용산케미칼_울산_MA_1976,용산케미칼,울산,MA,EE_001,2025,1.0,38.0,8.697544983144667,6.2187446629484375,0.002478800320196229,-171037.2220935398,-69,49,0.2288827627143333
LG화학_대산_SBR_1996,LG화학,대산,SBR,EE_001,2025,1.0,80.0,18.310621017146673,13.092094027259872,0.0052185269898868,-360078.3623021892,-69,29,0.2288827627143333
금호석유화학_울산_SB-Latex_1983,금호석유화학,울산,SB-Latex,EE_001,2025,1.0,85.0,19.455034830718336,13.910349903963612,0.005544684926754724,-382583.259946076,-69,42,0.2288827627143333
LG화학_대산_SB-Latex_1996,LG화학,대산,SB-Latex,EE_001,2025,1.0,20.0,4.577655254286668,3.273023506814968,0.0013046317474717,-90019.5905755473,-69,29,0.2288827627143333
애경케미칼_울산_MA_1988,애경케미칼,울산,MA,EE_001,2025,1.0,8.0,1.831062101714667,1.309209402725987,0.00052185269898868,-36007.83623021892,-69,37,0.2288827627143333
금호석유화학_여수_S-SBR_2012,금호석유화학,여수,S-SBR,EE_001,2025,1.0,123.0,28.152579813863007,20.129094566912052,0.008023485246950955,-553620.4820396159,-69,13,0.2288827627143333
LG화학_대산_S-SBR_2012,LG화학,대산,S-SBR,EE_001,2025,1.0,80.0,18.310621017146673,13.092094027259872,0.0052185269898868,-360078.3623021892,-69,13,0.2288827627143333
금호석유화학_울산_SBR_1973,금호석유화학,울산,SBR,EE_001,2025,1.0,183.0,41.88554557672301,29.948165087356955,0.011937380489366056,-823679.2537662578,-69,52,0.2288827627143333
태광산업_울산_AN_1997,태광산업,울산,AN,EE_001,2025,1.0,290.0,66.37600118715667,47.458840848817026,0.01891716033833965,-1305284.063345436,-69,28,0.2288827627143333
한솔케미칼_전주_SB-Latex_1996,한솔케미칼,전주,SB-Latex,EE_001,2025,1.0,60.0,13.732965762860005,9.819070520444905,0.0039138952424151,-270058.77172664186,-69,29,0.2288827627143333
동서석유화학_울산_AN_1972,동서석유화학,울산,AN,EE_001,2025,1.0,602.0,137.78742315402872,98.51800755513054,0.039269415598898176,-2709589.676323974,-69,53,0.2288827627143333
SK케미칼_울산_DMT_1989,SK케미칼,울산,DMT,EE_001,2025,1.0,160.0,36.621242034293346,26.184188054519744,0.0104370539797736,-720156.7246043785,-69,36,0.2288827627143333
카프로_울산_CPLM_1974,카프로,울산,CPLM,EE_001,2025,1.0,270.0,61.79834593287001,44.18581734200207,0.017612528590867947,-1215264.4727698884,-69,51,0.2288827627143333
롯데케미칼_여수_PC_2008,롯데케미칼,여수,PC,EE_001,2025,1.0,480.0,109.86372610288004,78.55256416355924,0.0313111619393208,-2160470.173813135,-69,17,0.2288827627143333
LG화학_여수_PC_2001,LG화학,여수,PC,EE_001,2025,1.0,170.0,38.91006966143667,27.820699807927223,0.011089369853509449,-765166.519892152,-69,24,0.2288827627143333
삼양화성_전주_PC_1999,삼양화성,전주,PC,EE_001,2025,1.0,120.0,27.46593152572001,19.63814104088981,0.0078277904848302,-540117.5434532837,-69,26,0.2288827627143333
한국트린지오_울산_SB-Latex_1990,한국트린지오,울산,SB-Latex,EE_001,2025,1.0,43.0,9.841958796716334,7.03700053965218,0.002804958257064154,-193542.11973742663,-69,35,0.2288827627143333
롯데베르살리스엘라스토머스_여수_S-SBR_2018,롯데베르살리스엘라스토머스,여수,S-SBR,EE_001,2025,1.0,100.0,22.888276271433337,16.365117534074837,0.0065231587373585,-450097.95287773653,-69,7,0.2288827627143333
LG화학_대산_BR_1996,LG화학,대산,BR,EE_001,2025,1.0,220.0,50.35420779715334,36.00325857496465,0.014350949222188696,-990215.49633102,-69,29,0.2288827627143333
롯데이네오스화학_울산_초산_1991,롯데이네오스화학,울산,초산,EE_001,2025,1.0,710.0,162.50676152717674,116.19233449193138,0.04631442703524536,-3195695.46543193,-69,34,0.2288827627143333
OCI_포항_PA_1983,OCI,포항,PA,EE_001,2025,1.0,60.0,13.732965762860005,9.819070520444905,0.0039138952424151,-270058.77172664186,-69,42,0.2288827627143333
이수화학_울산_알킬벤젠_1973,이수화학,울산,알킬벤젠,EE_001,2025,1.0,180.0,41.19889728858001,29.45721156133471,0.011741685727245297,-810176.3151799255,-69,52,0.2288827627143333
한국알콜산업_울산_초산에틸_1989,한국알콜산업,울산,초산에틸,EE_001,2025,1.0,123.0,28.152579813863007,20.129094566912052,0.008023485246950955,-553620.4820396159,-69,36,0.2288827627143333
금호석유화학_여수_BR_1980,금호석유화학,여수,BR,EE_001,2025,1.0,275.0,62.94275974644168,45.004073218705805,0.017938686527735875,-1237769.3704137753,-69,45,0.2288827627143333
한국알콜산업_울산_에탄올_1974,한국알콜산업,울산,에탄올,EE_001,2025,1.0,70.0,16.021793390003335,11.455582273852386,0.00456621111615095,-315068.5670144156,-69,51,0.2288827627143333
롯데이네오스화학_울산_초산비닐_1996,롯데이네오스화학,울산,초산비닐,EE_001,2025,1.0,460.0,105.28607084859334,75.27954065674425,0.030006530191849096,-2070450.5832375877,-69,29,0.2288827627143333
한화솔루션_여수_석유수지_2019,한화솔루션,여수,석유수지,EE_001,2025,1.0,86.0,19.683917593432668,14.07400107930436,0.005609916514128308,-387084.23947485327,-69,6,0.2288827627143333
롯데베르살리스엘라스토머스_여수_EPDM_2018,롯데베르살리스엘라스토머스,여수,EPDM,EE_001,2025,1.0,96.0,21.972745220576005,15.710512832711846,0.00626223238786416,-432094.03476262704,-69,7,0.2288827627143333
금호폴리켐_여수_EPDM_1987,금호폴리켐,여수,EPDM,EE_001,2025,1.0,310.0,70.95365644144336,50.731864355632005,0.02022179208581135,-1395303.6539209832,-69,38,0.2288827627143333
한솔케미칼_전주_NB-Latex_2021,한솔케미칼,전주,NB-Latex,EE_001,2025,1.0,28.0,6.408717356001335,4.582232909540955,0.0018264844464603803,-126027.42680576626,-69,4,0.2288827627143333
금호석유화학_울산_NB-Latex_2012,금호석유화학,울산,NB-Latex,EE_001,2025,1.0,946.0,216.5230935277594,154.814011872348,0.06170908165541141,-4257926.634223387,-69,13,0.2288827627143333
LG화학_여수_NB-Latex_2008,LG화학,여수,NB-Latex,EE_001,2025,1.0,205.0,46.92096635643834,33.54849094485342,0.013372475411584922,-922700.8033993597,-69,17,0.2288827627143333
금호석유화학_울산_NBR_1987,금호석유화학,울산,NBR,EE_001,2025,1.0,92.0,21.057214169718673,15.055908131348852,0.006001306038369821,-414090.11664751766,-69,38,0.2288827627143333
LG화학_대산_NBR_1996,LG화학,대산,NBR,EE_001,2025,1.0,65.0,14.87737957643167,10.637326397148644,0.004240053179283026,-292563.6693705287,-69,29,0.2288827627143333
한국이네오스스티롤루션_울산_ABS_1990,한국이네오스스티롤루션,울산,ABS,EE_001,2025,0.3576086956521106,98.69999999998254,17.55915589455546,12.554796464607154,0.005004359429948305,-345300.80066643306,-69,35,0.1779043150411201
롯데케미칼_대산_Ethylene_1991,롯데케미칼,대산,Ethylene,ETH_003,2030,1.0,1100.0,1308.8088206914956,1285.9046663293946,0.022904154362101053,5817655.207973667,254,34,1.1898262006286326
HD현대케미칼_대산_Ethylene_2021,HD현대케미칼,대산,Ethylene,ETH_003,2030,0.34772549019607835,295.5666666666666,351.6729640324694,345.5186871619012,0.006154276870568197,1563186.325124322,254,4,1.1898262006286326
롯데케미칼_대산_Ethylene_1991,롯데케미칼,대산,Ethylene,ETH_004,2035,1.0,1100.0,1308.8088206914956,1210.6481591396334,0.09816066155186218,35239677.49711852,359,34,1.1898262006286326
HD현대케미칼_대산_Ethylene_2021,HD현대케미칼,대산,Ethylene,ETH_004,2035,1.0,850.0,1011.3522705343375,935.5008502442623,0.07585142029007523,27230659.88413701,359,4,1.1898262006286326
한화토탈에너지스_대산_Ethylene_1991,한화토탈에너지스,대산,Ethylene,ETH_004,2035,1.0,1525.0,1814.4849559586648,1678.398584261765,0.13608637169689974,48855007.439187005,359,34,1.1898262006286326
